Applied at,Amount,Age,Gender,Industry,Marital status,External Rating,Education level,Location,applicant_id
12.05.2022 12:52,7200.0,40,Чоловік,Logistics,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,2dd319a8953d36749fd5b626256cd1eb
12.05.2022 12:52,5400.0,38,Чоловік,E-commerce,Single,7.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,1ee9b92d25bd79a3a15a63758158808b
12.05.2022 12:54,3450.0,26,Жінка,GameDev,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,0d0ef80355d7a319fea554eb674efa11
12.05.2022 12:56,5550.0,26,Чоловік,AR/VR,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,9a984f44058e7e324036cc94fb742a80
12.05.2022 12:58,3900.0,35,Чоловік,Gambling,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Миколаїв чи область,96402299e610f69e36df2ee8c07cd599
12.05.2022 13:02,2160.0,34,Чоловік,Mobile,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Ужгород чи Закарпатська область,3098eab38f63bad3b24c29e08d20c0a3
12.05.2022 13:11,1800.0,25,Чоловік,E-commerce,Married,3.0,Ще студент вишу,Львів чи область,6a92f04b327777234003bcc35bc7e1b5
12.05.2022 13:13,3750.0,24,Жінка,Adtech / Advertising,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,80334eda7553d0dd155f1def3cc2ccf4
12.05.2022 13:13,13500.0,24,Чоловік,E-commerce,Married,6.0,Середня,Київ чи область,7b8868d8a357224108e9414848418d36
12.05.2022 13:13,9600.0,26,Чоловік,Big Data,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4bef4ace56a6763242c917099ac639ef
12.05.2022 13:14,1500.0,21,Чоловік,GameDev,Single,2.0,Ще студент вишу,Київ чи область,e5956e0f454f9d9cd9d5ab4233b7e141
12.05.2022 13:15,3600.0,27,Жінка,GameDev,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,7e04546f22dc7346e9a9f2be6e7a2aef
12.05.2022 13:16,2550.0,21,Чоловік,GameDev,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Ужгород чи Закарпатська область,73b18863e7f99a4a670aff281dec0ae8
12.05.2022 13:17,5610.0,23,Чоловік,Internet of Things,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,baeaba7761dcf5791420bbb34a342188
12.05.2022 13:18,2700.0,24,Чоловік,Agriculture,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,3c3fe7e9cbec6d47c2b56d99553c7d21
12.05.2022 13:20,7500.0,28,Жінка,Logistics,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",,61b5f5d0941cb29990dbdc8a0f42fbb3
12.05.2022 13:23,4500.0,27,Жінка,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,eabacbb6737ccd4f5030b549133b505f
12.05.2022 13:24,10800.0,32,Чоловік,GameDev,Single,8.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,dce129f95f059a8ddd81fda1c814d497
12.05.2022 13:27,3900.0,20,Чоловік,GameDev,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,ea61a2c2602cdf4f5f3a2667d75db900
12.05.2022 13:28,2871.0,29,Жінка,Edtech / Education,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",,c3e7b713f62ab270d127a65b956d8448
12.05.2022 13:29,12600.0,27,Чоловік,Hardware,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,ddd0cd9112b78907dd1d3d1a312152a4
12.05.2022 13:30,3600.0,22,Жінка,Edtech / Education,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,fa74c718ed6e69f52a2bfa85d4e185cf
12.05.2022 13:30,12000.0,34,Жінка,E-commerce,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",,4711851145021cae1db4fd3b65f1ccbc
12.05.2022 13:34,9900.0,36,Жінка,Blockchain,Married,4.0,Дві вищі,,6e45aec244e697c167f7aa003ee620b4
12.05.2022 13:41,4200.0,24,Чоловік,GameDev,Single,0.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,65e1023cd7658399287f2a5327a99f71
12.05.2022 13:42,2700.0,33,Чоловік,Fintech / Banking,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,035d5c4d24d22b89f36b3ad1ae1c1c5b
12.05.2022 13:42,7500.0,21,Чоловік,Media,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,d510bb3ba184533a3a0b723043f0ed56
12.05.2022 13:44,16566.0,32,Чоловік,GameDev,Single,10.0,Дві вищі,,9d1bbec1ec5217e57b1dc3dd0ab963ec
12.05.2022 13:44,6300.0,22,Чоловік,Blockchain,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,12d1029f3db090a9f3f4684b9a5d2a58
12.05.2022 13:47,17100.0,34,Чоловік,Security,Married,11.0,"Вища (бакалавр, спеціаліст, магістр)",,c78a4530c13204b25fe0331242c3dbca
12.05.2022 13:49,10500.0,23,Жінка,Medtech / Healthcare,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,a90b983a506d09f21b2427508c47f859
12.05.2022 13:49,16500.0,28,Чоловік,Інша,Married,7.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,d1e4e2a490f1045dcf4bb7fb14cd08e9
12.05.2022 13:49,2700.0,22,Жінка,Edtech / Education,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,759867698ba8bc7eadb376de4ce415f9
12.05.2022 13:50,9000.0,30,Чоловік,Internet of Things,Single,3.0,Дві вищі,Київ чи область,805da55ff1c39e33d9744a69ce111451
12.05.2022 13:51,4275.0,25,Чоловік,E-commerce,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,531c8bb91efa6bf6e1a7385c5a81524b
12.05.2022 13:53,4845.0,27,Чоловік,GameDev,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,686966a4cdf4fdf75125ad587d0e1c8a
12.05.2022 13:56,8250.0,29,Чоловік,E-commerce,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Ужгород чи Закарпатська область,d1659e17e6247c87b95090851f78b0f7
12.05.2022 13:58,4800.0,37,Жінка,Automotive,Married,3.0,Середня,Одеса чи область,f838f5d265fac4a03b3c2c3945b0a9c8
12.05.2022 14:05,5100.0,25,Жінка,Telecom,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",,5147a61c521ba843746fba239b2b71f4
12.05.2022 14:05,4500.0,30,Жінка,Manufacturing,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",,09174e6456cffe65ed9d5851653f6159
12.05.2022 14:05,3300.0,22,Жінка,GameDev,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Рівне чи область,e47b07efa5c5f96e29ff466e3381c7cd
12.05.2022 14:05,3600.0,29,Чоловік,Adtech / Advertising,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,9761fcdbb1c18d00a096d206c9bb15fc
12.05.2022 14:08,2100.0,20,Чоловік,GameDev,Single,3.0,Середня спеціальна,Івано-Франківськ чи область,d4c10b3c40a083d97baf51bf2e4ced00
12.05.2022 14:11,6600.0,30,Чоловік,E-commerce,Married,3.0,Дві вищі,Київ чи область,62846692e8fe005a299427401262e26c
12.05.2022 14:11,16500.0,33,Чоловік,E-commerce,Single,11.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,bc6538a43d48a0080108b1e1a62b0197
12.05.2022 14:13,16500.0,37,Чоловік,Dating,Single,15.0,"Вища (бакалавр, спеціаліст, магістр)",,0a711332ee6c4907a3529b879e121ed5
12.05.2022 14:13,9600.0,25,Чоловік,Internet of Things,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,b48c6365c9fc64c77230e9bd87512690
12.05.2022 14:14,6600.0,31,Чоловік,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,590dc3629a9102e0365d5f6f21b50121
12.05.2022 14:17,3000.0,21,Жінка,E-commerce,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,ae1784b81d34f12a3c03a5e4b6de01d8
12.05.2022 14:21,5550.0,33,Чоловік,Medtech / Healthcare,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,aa832d558d9ac5e24bf2a6eda488a175
12.05.2022 14:34,2700.0,24,Жінка,Logistics,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",,409674a9973aabce169768658447fa9a
12.05.2022 14:35,9000.0,33,Чоловік,Інша,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Суми чи область,d17f3c24667faa997799a4ab7d8e9dfe
12.05.2022 14:38,3600.0,21,Жінка,E-commerce,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,da913d850f460afe8a897711442c363c
12.05.2022 14:44,12000.0,37,Чоловік,Medtech / Healthcare,Married,10.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,6cdc9829768ecd9073e5d8f7f94133d1
12.05.2022 14:48,3900.0,20,Чоловік,Інша,Single,1.0,Ще студент вишу,Київ чи область,ae09f0f4ba0edad2c4191a7db3252080
12.05.2022 14:52,2100.0,41,Жінка,Fintech / Banking,Single,7.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,53de79115318526a3786befc0492a373
12.05.2022 14:52,3000.0,26,Чоловік,Medtech / Healthcare,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,4d26a22f78ce49ba5df5d1774ea7f8bb
12.05.2022 14:53,6000.0,25,Жінка,Medtech / Healthcare,Married,2.0,Дві вищі,Чернівці чи область,e074dd858fabc9ecc31f10edf96a3de1
12.05.2022 14:54,6300.0,24,Чоловік,Fintech / Banking,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,d3a447d22c4ced13fc67e2c0c9a01d16
12.05.2022 14:54,4500.0,30,Чоловік,Інша,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,e1a20836e5a09320c5890ef4895007f5
12.05.2022 14:55,3600.0,28,Чоловік,Medtech / Healthcare,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Чернігів чи область,6cdfd0c11bf2c4d4a3eba58ea359d26a
12.05.2022 14:56,24000.0,32,Чоловік,Gambling,Single,7.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,5e29a1631da39cb7eeb2ec86579cbabb
12.05.2022 14:57,4773.0,26,Чоловік,E-commerce,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,0a04a4d307d6697034c141b3cec49073
12.05.2022 14:59,15000.0,34,Чоловік,Gambling,Single,12.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,550f1a89633445e46ad6032b58a2b720
12.05.2022 15:01,10500.0,33,Чоловік,GameDev,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,f3571d0169d0f521a2cb5effaaddbf95
12.05.2022 15:01,22500.0,32,Чоловік,Security,Married,11.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,7976644b3189137abdffd5ac4e460aa7
12.05.2022 15:02,4500.0,24,Жінка,GameDev,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,2ed703e3d6f65bad0e961a8110650e80
12.05.2022 15:02,9300.0,25,Чоловік,ERP,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,4cba55de2bd5e4dc711628291b6a5056
12.05.2022 15:03,7950.0,34,Чоловік,Fintech / Banking,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,631cdf922a1806bba246b79dfc761aa8
12.05.2022 15:03,12000.0,20,Чоловік,Automotive,Single,1.0,Ще студент вишу,Київ чи область,1fa7b38c0b572be3f725807d1e4f70ef
12.05.2022 15:04,9000.0,25,Чоловік,Edtech / Education,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,b10c9212d87c15f9dea93e455e3aee49
12.05.2022 15:04,3750.0,23,Чоловік,E-commerce,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,d15b936ea8fb9c5ab9a2046ddb4c25de
12.05.2022 15:04,23400.0,47,Чоловік,Internet of Things,Married,15.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,ba86cbc5126f24495573b9e98a0ab7b1
12.05.2022 15:04,13500.0,23,Жінка,Big Data,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",,dfd0e6273768dc2be59dbbe80c57ba5d
12.05.2022 15:04,12000.0,24,Чоловік,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Запоріжжя чи область,39b4c15eb7d8fcb3c6ca491ce6e20fab
12.05.2022 15:05,24300.0,30,Чоловік,Security,Single,10.0,"Вища (бакалавр, спеціаліст, магістр)",Ужгород чи Закарпатська область,6a8653a8bb6f16f341efed5be7fdf377
12.05.2022 15:05,2250.0,29,Чоловік,Інша,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,da92cd51ff225618ac178fa80a0e90d1
12.05.2022 15:05,5100.0,34,Жінка,Edtech / Education,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,faffa98d3f864aa0a4c2aaba14b67563
12.05.2022 15:05,9600.0,26,Чоловік,Big Data,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4ed08a0c678a774c212241306c84b2e4
12.05.2022 15:06,9000.0,25,Чоловік,Medtech / Healthcare,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,05c1c0e1ef3b74f17599c7a87f9fc3c4
12.05.2022 15:06,6300.0,23,Чоловік,E-commerce,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,42394dc2fc38c11241415e37c88ee5c0
